Calendar Year,Emirate,On Campus,Commuting Distance (Km)
2025-01-01,Abu Dhabi,false,22.64
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,31.81
2025-01-01,Abu Dhabi,false,39.91
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.09
2025-01-01,Abu Dhabi,false,164.05
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,2.92
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,18.64
2025-01-01,Abu Dhabi,false,31.68
2025-01-01,Abu Dhabi,false,16.07
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,16.8
2025-01-01,Abu Dhabi,false,31.68
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,12.6
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.76
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,140.06
2025-01-01,Abu Dhabi,false,15.47
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,13.58
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,16.34
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,25.54
2025-01-01,Abu Dhabi,false,14.46
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,50.78
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,11
2025-01-01,Abu Dhabi,false,11.17
2025-01-01,Abu Dhabi,false,10.07
2025-01-01,Abu Dhabi,false,12.67
2025-01-01,Abu Dhabi,false,9.68
2025-01-01,Abu Dhabi,false,11
2025-01-01,Abu Dhabi,false,40.3
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,12.96
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,11.17
2025-01-01,Abu Dhabi,false,9.34
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,24.26
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.15
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,29.61
2025-01-01,Abu Dhabi,false,9.78
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.77
2025-01-01,Abu Dhabi,false,34.67
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.86
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.77
2025-01-01,Abu Dhabi,false,38.92
2025-01-01,Abu Dhabi,false,158.02
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,39
2025-01-01,Abu Dhabi,false,13.98
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,35.05
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,49.11
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,38.77
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.67
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,15.56
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Dubai,false,151.49
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Dubai,false,146.63
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,22.78
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,32.48
2025-01-01,Abu Dhabi,false,31.49
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,14.18
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,9.34
2025-01-01,Abu Dhabi,false,9.5
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.93
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,15.48
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,35.17
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,31.81
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,15.24
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,5.56
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,40.3
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,16.07
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,16.02
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Dubai,false,118.57
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,16.07
2025-01-01,Abu Dhabi,false,9.69
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Dubai,false,124.34
2025-01-01,Abu Dhabi,false,8.02
2025-01-01,Abu Dhabi,false,16.27
2025-01-01,Abu Dhabi,false,5.99
2025-01-01,Abu Dhabi,false,18.88
2025-01-01,Abu Dhabi,false,10.9
2025-01-01,Abu Dhabi,false,22.78
2025-01-01,Abu Dhabi,false,33.76
2025-01-01,Abu Dhabi,false,23.81
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,false,167.74
2025-01-01,Abu Dhabi,false,36.47
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,12.53
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,13.98
2025-01-01,Abu Dhabi,false,10.9
2025-01-01,Abu Dhabi,false,17.44
2025-01-01,Abu Dhabi,false,11.43
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,51.31
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,false,16.34
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.7
2025-01-01,Abu Dhabi,false,45.97
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.9
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,39.82
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,18.89
2025-01-01,Abu Dhabi,false,16.34
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,26.06
2025-01-01,Abu Dhabi,false,17.07
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.97
2025-01-01,Abu Dhabi,false,34.71
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.91
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,34.07
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.81
2025-01-01,Abu Dhabi,false,16.15
2025-01-01,Abu Dhabi,false,31.91
2025-01-01,Abu Dhabi,false,22.62
2025-01-01,Abu Dhabi,false,51.31
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.89
2025-01-01,Abu Dhabi,false,13.48
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.67
2025-01-01,Abu Dhabi,false,10.77
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,2.92
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,16.53
2025-01-01,Abu Dhabi,false,13.28
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,24.6
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,11.11
2025-01-01,Abu Dhabi,false,43.53
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.76
2025-01-01,Dubai,false,145.23
2025-01-01,Abu Dhabi,false,12.84
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,31.14
2025-01-01,Abu Dhabi,false,35.04
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,9.68
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.48
2025-01-01,Abu Dhabi,false,13.39
2025-01-01,Abu Dhabi,false,168.23
2025-01-01,Abu Dhabi,false,32.23
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.28
2025-01-01,Abu Dhabi,false,15.57
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,178.9
2025-01-01,Abu Dhabi,false,14.62
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,15.96
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,46.69
2025-01-01,Abu Dhabi,false,54.73
2025-01-01,Abu Dhabi,false,13.07
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Dubai,false,119.31
2025-01-01,Abu Dhabi,false,25.54
2025-01-01,Abu Dhabi,false,9.28
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,5.99
2025-01-01,Abu Dhabi,false,11.75
2025-01-01,Abu Dhabi,false,35.48
2025-01-01,Abu Dhabi,false,31.25
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,36.49
2025-01-01,Dubai,false,116.03
2025-01-01,Abu Dhabi,false,15.87
2025-01-01,Abu Dhabi,false,14.86
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,172.38
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,18.91
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,7.26
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.61
2025-01-01,Abu Dhabi,false,51.31
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,11.35
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,26.47
2025-01-01,Abu Dhabi,false,16.27
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,26.65
2025-01-01,Abu Dhabi,false,15.64
2025-01-01,Abu Dhabi,false,10.35
2025-01-01,Abu Dhabi,false,26.27
2025-01-01,Abu Dhabi,false,30.45
2025-01-01,Abu Dhabi,false,13.28
2025-01-01,Abu Dhabi,false,11.7
2025-01-01,Abu Dhabi,false,10.77
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.55
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,14.84
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,30.53
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,23.58
2025-01-01,Abu Dhabi,false,47.21
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,15.87
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,49.68
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,8.12
2025-01-01,Abu Dhabi,false,8.12
2025-01-01,Abu Dhabi,false,16.23
2025-01-01,Abu Dhabi,false,15.45
2025-01-01,Abu Dhabi,false,32.61
2025-01-01,Abu Dhabi,false,24.44
2025-01-01,Abu Dhabi,false,28.29
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,12.99
2025-01-01,Abu Dhabi,false,16.1
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,10.11
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.54
2025-01-01,Abu Dhabi,false,17.07
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,13.28
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.17
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,18.84
2025-01-01,Abu Dhabi,false,17.81
2025-01-01,Abu Dhabi,false,44.27
2025-01-01,Abu Dhabi,false,40.79
2025-01-01,Abu Dhabi,false,16.15
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.7
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Dubai,false,132.9
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,46.36
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,13.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,10.99
2025-01-01,Abu Dhabi,false,9.78
2025-01-01,Abu Dhabi,false,16.07
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,42.42
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,49.27
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,13.28
2025-01-01,Abu Dhabi,false,32.23
2025-01-01,Abu Dhabi,false,11.35
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,42.41
2025-01-01,Abu Dhabi,false,49.27
2025-01-01,Abu Dhabi,false,23.59
2025-01-01,Abu Dhabi,false,151.96
2025-01-01,Abu Dhabi,false,47.58
2025-01-01,Abu Dhabi,false,33.21
2025-01-01,Abu Dhabi,false,39.4
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,41.05
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,35.05
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,19.8
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,26.01
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,7.82
2025-01-01,Abu Dhabi,false,21.07
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,12.12
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,35.93
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,23.9
2025-01-01,Abu Dhabi,false,36.05
2025-01-01,Abu Dhabi,false,16.34
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,31.77
2025-01-01,Abu Dhabi,false,39.91
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,16.27
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,5.12
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,23.27
2025-01-01,Abu Dhabi,false,7.64
2025-01-01,Abu Dhabi,false,7.64
2025-01-01,Abu Dhabi,false,38.75
2025-01-01,Abu Dhabi,false,32.23
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.31
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,11.26
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Dubai,false,121.8
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.41
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,13.28
2025-01-01,Abu Dhabi,false,23.07
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,51.31
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,18.34
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Dubai,false,119.57
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,29.41
2025-01-01,Abu Dhabi,false,8.14
2025-01-01,Abu Dhabi,false,51.31
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,17.41
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,9.78
2025-01-01,Abu Dhabi,false,42.79
2025-01-01,Abu Dhabi,false,38.93
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,14.14
2025-01-01,Abu Dhabi,false,15.46
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,11.1
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,37.81
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,15.25
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.63
2025-01-01,Abu Dhabi,false,12.34
2025-01-01,Abu Dhabi,false,36.74
2025-01-01,Abu Dhabi,false,36.05
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,41.57
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,9.78
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,39.91
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,4.13
2025-01-01,Abu Dhabi,false,49.33
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,31.68
2025-01-01,Abu Dhabi,false,13.99
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,49.87
2025-01-01,Abu Dhabi,false,12.96
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,7.57
2025-01-01,Abu Dhabi,false,17.93
2025-01-01,Abu Dhabi,false,17.93
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Dubai,false,130.98
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.13
2025-01-01,Abu Dhabi,false,12.8
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,43.53
2025-01-01,Abu Dhabi,false,39.91
2025-01-01,Abu Dhabi,false,56.38
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Ajman,false,170.43
2025-01-01,Abu Dhabi,false,165.69
2025-01-01,Abu Dhabi,false,49.82
2025-01-01,Abu Dhabi,false,46.4
2025-01-01,Abu Dhabi,false,16.59
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,32.74
2025-01-01,Abu Dhabi,false,42.32
2025-01-01,Abu Dhabi,false,42.48
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,26.65
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,32.3
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,39.06
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,false,15.25
2025-01-01,Abu Dhabi,false,11.71
2025-01-01,Abu Dhabi,false,10.9
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Dubai,false,118.45
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,35.05
2025-01-01,Abu Dhabi,false,170.15
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,13.07
2025-01-01,Abu Dhabi,false,19.56
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,10.77
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,189.96
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.7
2025-01-01,Abu Dhabi,false,15.45
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,41.02
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,176.61
2025-01-01,Abu Dhabi,false,40.3
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,44.93
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,31.68
2025-01-01,Abu Dhabi,false,32.2
2025-01-01,Abu Dhabi,false,55.55
2025-01-01,Abu Dhabi,false,44.04
2025-01-01,Abu Dhabi,false,7.26
2025-01-01,Abu Dhabi,false,11.34
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,44.89
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,5.75
2025-01-01,Abu Dhabi,false,17.34
2025-01-01,Abu Dhabi,false,35.99
2025-01-01,Abu Dhabi,false,33.76
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
