Date,Day,Breakfast (kg),Lunch (kg),Dinner (kg),Total Wastage (kg)
Date(2022,2,13),Sunday,7.26,20.7,19.73,47.69
Date(2022,2,14),Monday,6.45,13.58,12.31,32.34
Date(2022,2,15),Tuesday,4.9,12.5,9.71,27.11
Date(2022,2,16),Wednesday,4.15,17.63,8.17,29.950000000000003
Date(2022,2,17),Thursday,8.36,21.97,11.87,42.199999999999996
Date(2022,2,18),Friday,7.63,8.93,7.58,24.14
Date(2022,2,19),Saturday,3.63,12.23,7.22,23.08
Date(2022,2,20),Sunday,3.21,9.36,8.1,20.67
Date(2022,2,21),Monday,7.57,13.95,15.19,36.71
Date(2022,2,22),Tuesday,10.83,16.77,17.25,44.85
Date(2022,2,23),Wednesday,10.13,22.27,16.71,49.11
Date(2022,2,24),Thursday,7.76,19.83,17.44,45.03
Date(2022,2,25),Friday,7.76,26.62,18.42,52.800000000000004
Date(2022,2,26),Saturday,9.26,32.64,6.22,48.12
Date(2022,2,27),Sunday,7.27,26.32,28.72,62.31
Date(2022,2,28),Monday,7.99,18.31,16.92,43.22
Date(2022,2,29),Tuesday,5.89,18.68,17.02,41.59
Date(2022,2,30),Wednesday,5.37,14.91,15.7,35.980000000000004
Date(2022,2,31),Thursday,9.11,29.87,13.14,52.120000000000005
Date(2022,3,1),Friday,1.68,21.24,12.2,35.12
Date(2022,3,2),Saturday,4.57,21.97,33.28,59.82
Date(2022,3,3),Sunday,5.33,19.87,16.55,41.75
Date(2022,3,4),Monday,15.64,15.96,18.55,50.150000000000006
Date(2022,3,5),Tuesday,13.76,16.74,36.26,66.75999999999999
Date(2022,3,6),Wednesday,4.94,17.35,23.15,45.44
Date(2022,3,7),Thursday,5.84,18.04,30.45,54.33
Date(2022,3,8),Friday,5.41,14.42,18.78,38.61
Date(2022,3,9),Saturday,6.34,16.09,24.62,47.05
Date(2022,3,10),Sunday,5.56,20.73,27.06,53.349999999999994
Date(2022,3,11),Monday,6.02,15.57,24.74,46.33
Date(2022,3,12),Tuesday,4.32,9.99,20.81,35.12
Date(2022,3,13),Wednesday,9.34,14.75,22.24,46.33
Date(2022,3,14),Thursday,7.33,17.95,22.88,48.16
Date(2022,3,15),Friday,4.18,15,15.75,34.93
Date(2022,3,16),Saturday,3.87,13.66,23.84,41.370000000000005
Date(2022,3,17),Sunday,3.44,24.71,15.64,43.790000000000006
Date(2022,3,18),Monday,6.03,15.82,21,42.85
Date(2022,3,19),Tuesday,7.84,17.27,18.88,43.989999999999995
Date(2022,3,20),Wednesday,7.92,16.7,23.39,48.01
Date(2022,3,21),Thursday,6.94,18.17,18.61,43.72
Date(2022,3,22),Friday,1.98,19.2,17.59,38.769999999999996
Date(2022,3,23),Saturday,2.87,15.6,25.38,43.849999999999994
Date(2022,3,24),Sunday,5.17,18.11,25.45,48.730000000000004
Date(2022,3,25),Monday,5.17,18.01,19.86,43.04
Date(2022,3,26),Tuesday,4.21,13.98,16.46,34.650000000000006
Date(2022,3,27),Wednesday,4.73,14.29,22.16,41.18
Date(2022,3,28),Thursday,1.98,15.54,17.8,35.32
Date(2022,3,29),Friday,5.17,16.47,19.94,41.58
Date(2022,3,30),Saturday,3.95,14.49,20.16,38.6
Date(2022,4,1),Sunday,2.9,16.38,23.53,42.81
Date(2022,4,2),Monday,5.83,19.96,20.08,45.87
Date(2022,4,3),Tuesday,7.12,24.34,12.56,44.02
Date(2022,4,4),Wednesday,4.6,23.4,18.87,46.870000000000005
Date(2022,4,5),Thursday,2.72,12.5,12.95,28.17
Date(2022,4,6),Friday,8.27,19.99,21.91,50.17
Date(2022,4,7),Saturday,4.65,27.25,17.94,49.84
Date(2022,4,8),Sunday,6.72,22.09,24.46,53.269999999999996
Date(2022,4,9),Monday,6.94,22.2,18.25,47.39
Date(2022,4,10),Tuesday,2.59,24.5,20.99,48.08
Date(2022,4,11),Wednesday,3.03,25.98,19.38,48.39
Date(2022,4,12),Thursday,7.52,25.82,19.09,52.43000000000001
Date(2022,4,13),Friday,5.65,26.14,22.28,54.07
Date(2022,4,14),Saturday,7.17,32.54,23.07,62.78
Date(2022,4,15),Sunday,7.48,22.74,22.1,52.32
Date(2022,4,16),Monday,5.58,15.89,18.66,40.129999999999995
Date(2022,4,17),Tuesday,6.79,18.28,18.66,43.730000000000004
Date(2022,4,18),Wednesday,6.97,19.5,14.17,40.64
Date(2022,4,19),Thursday,6.72,16.69,13.08,36.49
Date(2022,4,20),Friday,4.23,19.62,14.66,38.510000000000005
Date(2022,4,21),Saturday,3.89,20.74,10.51,35.14
Date(2022,4,22),Sunday,1,15.36,12.14,28.5
Date(2022,4,23),Monday,4.08,19.56,21.83,45.47
Date(2022,4,24),Tuesday,5.38,23.39,17.07,45.84
Date(2022,4,25),Wednesday,5.28,26.58,28.5,60.36
Date(2022,4,26),Thursday,7.21,26.34,33.42,66.97
Date(2022,4,27),Friday,4.21,22.34,23.16,49.71
Date(2022,4,28),Saturday,5.6,29.84,19.13,54.56999999999999
Date(2022,4,29),Sunday,6.54,25.4,16.8,48.739999999999995
Date(2022,4,30),Monday,4.6,30.11,20.99,55.7
Date(2022,4,31),Tuesday,1.83,16.92,15.37,34.12
Date(2022,5,1),Wednesday,3.3,23.11,14.03,40.44
Date(2022,5,2),Thursday,1.99,8.56,10.4,20.950000000000003
Date(2022,5,3),Friday,3.83,10.21,11.8,25.840000000000003
Date(2022,5,4),Saturday,3.18,12.58,7.51,23.27
Date(2022,5,5),Sunday,3.18,6.34,9.51,19.03
Date(2022,5,6),Monday,2.18,4.34,7.91,14.43
Date(2022,5,7),Tuesday,2.8,9.34,5.1,17.240000000000002
Date(2022,5,8),Wednesday,2.28,3.44,6.31,12.03
Date(2022,5,9),Thursday,1.28,3.54,5.51,10.33
Date(2022,5,10),Friday,5.18,6.34,7.41,18.93
Date(2022,5,11),Saturday,2.18,3.24,4.5,9.92
Date(2022,5,12),Sunday,1.14,3.24,3.59,7.97
Date(2022,5,13),Monday,2.28,2.54,4.11,8.93
Date(2022,5,14),Tuesday,5.28,3.54,4.31,13.129999999999999
Date(2022,5,15),Wednesday,2.28,3.24,5.41,10.93
Date(2022,5,16),Thursday,2.28,4.18,5.61,12.07
Date(2022,5,17),Friday,1.28,3.14,3.31,7.73
Date(2022,5,18),Saturday,2.28,4.14,2.51,8.93
Date(2022,5,19),Sunday,4.28,2.24,6.11,12.63
Date(2022,5,20),Monday,1.18,4.14,5.11,10.43
Date(2022,5,21),Tuesday,2.88,3.14,8.44,14.459999999999999
Date(2022,5,22),Wednesday,1.28,2.66,3.91,7.8500000000000005
Date(2022,5,23),Thursday,4.11,4.14,5.24,13.49
Date(2022,5,24),Friday,1.28,4.34,5.51,11.129999999999999
Date(2022,5,25),Saturday,3.18,4.24,6.41,13.83
Date(2022,5,26),Sunday,3.18,4.54,8.51,16.23
Date(2022,5,27),Monday,4.18,5.34,7.51,17.03
Date(2022,5,28),Tuesday,2.18,5.34,6.51,14.03
Date(2022,5,29),Wednesday,,,,
Date(2022,5,30),Thursday,,,,
Date(2022,6,1),Friday,,,,
Date(2022,6,2),Saturday,,,,
Date(2022,6,3),Sunday,,,,
Date(2022,6,4),Monday,,,,
Date(2022,6,5),Tuesday,,,,
Date(2022,6,6),Wednesday,,,,
Date(2022,6,7),Thursday,,,,
Date(2022,6,8),Friday,,,,
Date(2022,6,9),Saturday,,,,
Date(2022,6,10),Sunday,,,,
Date(2022,6,11),Monday,,,,
Date(2022,6,12),Tuesday,,,,
Date(2022,6,13),Wednesday,,,,
Date(2022,6,14),Thursday,,,,
Date(2022,6,15),Friday,,,,
Date(2022,6,16),Saturday,,,,
Date(2022,6,17),Sunday,,,,
Date(2022,6,18),Monday,,,,
Date(2022,6,19),Tuesday,,,,
Date(2022,6,20),Wednesday,,,,
Date(2022,6,21),Thursday,,,,
Date(2022,6,22),Friday,,,,
Date(2022,6,23),Saturday,,,,
Date(2022,6,24),Sunday,,,,
Date(2022,6,25),Monday,,,,
Date(2022,6,26),Tuesday,,,,
Date(2022,6,27),Wednesday,,,,
Date(2022,6,28),Thursday,,,,
Date(2022,6,29),Friday,,,,
Date(2022,6,30),Saturday,,,,
Date(2022,6,31),Sunday,,,,
Date(2022,7,1),Monday,,,,
Date(2022,7,2),Tuesday,,,,
Date(2022,7,3),Wednesday,,,,
Date(2022,7,4),Thursday,,,,
Date(2022,7,5),Friday,,,,
Date(2022,7,6),Saturday,,,,
Date(2022,7,7),Sunday,,,,
Date(2022,7,8),Monday,,,,
Date(2022,7,9),Tuesday,,,,
Date(2022,7,10),Wednesday,,,,
Date(2022,7,11),Thursday,,,,
Date(2022,7,12),Friday,,,,
Date(2022,7,13),Saturday,,,,
Date(2022,7,14),Sunday,,,,
Date(2022,7,15),Monday,,,,
Date(2022,7,16),Tuesday,,,,
Date(2022,7,17),Wednesday,,,,
Date(2022,7,18),Thursday,,,,
Date(2022,7,19),Friday,,,,
Date(2022,7,20),Saturday,,,,
Date(2022,7,21),Sunday,,,,
Date(2022,7,22),Monday,,,,
Date(2022,7,23),Tuesday,,,,
Date(2022,7,24),Wednesday,,,,
Date(2022,7,25),Thursday,,,,
Date(2022,7,26),Friday,,,,
Date(2022,7,27),Saturday,,,,
Date(2022,7,28),Sunday,,,,
Date(2022,7,29),Monday,,,,
Date(2022,7,30),Tuesday,,,,
Date(2022,7,31),Wednesday,,,,
Date(2022,8,1),Thursday,15.5,27.8,38.6,81.9
Date(2022,8,2),Friday,12.1,47.45,39.35,98.9
Date(2022,8,3),Saturday,17,57.15,43.32,117.47
Date(2022,8,4),Sunday,13.5,62.5,39.4,115.4
Date(2022,8,5),Monday,11.36,39.7,38.9,89.96000000000001
Date(2022,8,6),Tuesday,9.46,39,61,109.46000000000001
Date(2022,8,7),Wednesday,16.75,33.3,43,93.05
Date(2022,8,8),Thursday,14.5,40,37,91.5
Date(2022,8,9),Friday,13.98,30.03,35.8,79.81
Date(2022,8,10),Saturday,14.1,14.7,40.6,69.4
Date(2022,8,11),Sunday,12.45,39.4,40.4,92.25
Date(2022,8,12),Monday,9.58,42.7,37,89.28
Date(2022,8,13),Tuesday,10.75,40.7,40.6,92.05000000000001
Date(2022,8,14),Wednesday,20,43.1,43.64,106.74000000000001
Date(2022,8,15),Thursday,8.74,37.76,40.11,86.61
Date(2022,8,16),Friday,9.19,44.01,40.42,93.62
Date(2022,8,17),Saturday,10.45,43.2,32.35,86
Date(2022,8,18),Sunday,14.75,35.38,28.68,78.81
Date(2022,8,19),Monday,10.9,39.05,56.93,106.88
Date(2022,8,20),Tuesday,12.26,39.5,42.7,94.46000000000001
Date(2022,8,21),Wednesday,16.2,41.33,44.71,102.24000000000001
Date(2022,8,22),Thursday,14.48,43.2,41.1,98.78
Date(2022,8,23),Friday,27.05,39.9,40.5,107.45
Date(2022,8,24),Saturday,15.3,42.98,46.38,104.66
Date(2022,8,25),Sunday,23.9,44.05,46.95,114.89999999999999
Date(2022,8,26),Monday,14.8,53.01,59.6,127.41
Date(2022,8,27),Tuesday,16.3,41.1,41.8,99.2
Date(2022,8,28),Wednesday,14.4,39,33.8,87.19999999999999
Date(2022,8,29),Thursday,10.3,35.75,42.05,88.1
Date(2022,8,30),Friday,14.5,44.85,28.35,87.7
Date(2022,9,1),Saturday,11.8,31,44.3,87.1
Date(2022,9,2),Sunday,19.31,37.9,46.68,103.88999999999999
Date(2022,9,3),Monday,12.5,42.5,41,96
Date(2022,9,4),Tuesday,16.7,12,40.55,69.25
Date(2022,9,5),Wednesday,14.5,38.75,31,84.25
Date(2022,9,6),Thursday,13.6,33.6,30.5,77.7
Date(2022,9,7),Friday,12.8,41.4,44.5,98.7
Date(2022,9,8),Saturday,9.5,32.1,42.7,84.30000000000001
Date(2022,9,9),Sunday,10.27,21.7,41.6,73.57
Date(2022,9,10),Monday,16.2,29.6,44.2,90
Date(2022,9,11),Tuesday,15.25,25.3,28.7,69.25
Date(2022,9,12),Wednesday,20.3,30.55,43.6,94.45
Date(2022,9,13),Thursday,16.55,25.3,44.7,86.55000000000001
Date(2022,9,14),Friday,10.55,39.8,40.5,90.85
Date(2022,9,15),Saturday,7.9,40.25,31.9,80.05
Date(2022,9,16),Sunday,7.55,26.3,23,56.85
Date(2022,9,17),Monday,10.4,33.65,34.4,78.44999999999999
Date(2022,9,18),Tuesday,11.5,27.4,46.68,85.58
Date(2022,9,19),Wednesday,9.92,25.84,20.63,56.39
Date(2022,9,20),Thursday,11.45,16.08,19.55,47.08
Date(2022,9,21),Friday,5.7,31.6,31.5,68.80000000000001
Date(2022,9,22),Saturday,4.55,24.3,23,51.85
Date(2022,9,23),Sunday,7.1,26.6,39.5,73.2
Date(2022,9,24),Monday,13.9,36.63,40.95,91.48
Date(2022,9,25),Tuesday,14.1,34,52.85,100.95
Date(2022,9,26),Wednesday,14.3,50.95,48.1,113.35
Date(2022,9,27),Thursday,13.2,47.85,60.17,121.22
Date(2022,9,28),Friday,12.65,40.5,34,87.15
Date(2022,9,29),Saturday,8.1,69.39,49.9,127.38999999999999
Date(2022,9,30),Sunday,11.34,46.05,65.85,123.24
Date(2022,9,31),Monday,11.29,41.85,48.15,101.28999999999999
Date(2022,10,1),Tuesday,15.5,27.8,38.6,81.9
Date(2022,10,2),Wednesday,12.1,47.45,39.35,98.9
Date(2022,10,3),Thursday,17,57.15,43.32,117.47
Date(2022,10,4),Friday,13.5,62.5,39.4,115.4
Date(2022,10,5),Saturday,11.36,39.7,38.9,89.96000000000001
Date(2022,10,6),Sunday,9.46,39,61,109.46000000000001
Date(2022,10,7),Monday,16.75,33.3,43,93.05
Date(2022,10,8),Tuesday,14.5,40,37,91.5
Date(2022,10,9),Wednesday,13.98,30.03,35.8,79.81
Date(2022,10,10),Thursday,14.1,14.7,40.6,69.4
Date(2022,10,11),Friday,12.45,39.4,40.4,92.25
Date(2022,10,12),Saturday,9.58,42.7,37,89.28
Date(2022,10,13),Sunday,10.75,40.7,40.6,92.05000000000001
Date(2022,10,14),Monday,20,43.1,43.64,106.74000000000001
Date(2022,10,15),Tuesday,8.74,37.76,40.11,86.61
Date(2022,10,16),Wednesday,9.19,44.01,40.42,93.62
Date(2022,10,17),Thursday,10.45,43.2,32.35,86
Date(2022,10,18),Friday,14.75,35.38,28.68,78.81
Date(2022,10,19),Saturday,10.9,39.05,56.93,106.88
Date(2022,10,20),Sunday,12.26,39.5,42.7,94.46000000000001
Date(2022,10,21),Monday,16.2,41.33,44.71,102.24000000000001
Date(2022,10,22),Tuesday,14.48,43.2,41.1,98.78
Date(2022,10,23),Wednesday,27.05,39.9,40.5,107.45
Date(2022,10,24),Thursday,15.3,42.98,46.38,104.66
Date(2022,10,25),Friday,23.9,44.05,46.95,114.89999999999999
Date(2022,10,26),Saturday,14.8,53.01,59.6,127.41
Date(2022,10,27),Sunday,16.3,41.1,41.8,99.2
Date(2022,10,28),Monday,14.4,39,33.8,87.19999999999999
Date(2022,10,29),Tuesday,10.3,35.75,42.05,88.1
Date(2022,10,30),Wednesday,14.5,44.85,28.35,87.7
Date(2022,11,1),Thursday,12.5,46.25,32.95,91.7
Date(2022,11,2),Friday,6.9,34.3,49,90.19999999999999
Date(2022,11,3),Saturday,9.29,40.6,42.05,91.94
Date(2022,11,4),Sunday,11.86,37.2,41.96,91.02000000000001
Date(2022,11,5),Monday,13.5,52.15,48.65,114.30000000000001
Date(2022,11,6),Tuesday,15.9,46.9,40.2,103
Date(2022,11,7),Wednesday,14.38,39.15,38.95,92.48
Date(2022,11,8),Thursday,12.3,37.75,46.85,96.9
Date(2022,11,9),Friday,29.1,37.3,51.35,117.75
Date(2022,11,10),Saturday,14.8,43.6,47.91,106.31
Date(2022,11,11),Sunday,13.96,40.9,37.85,92.71000000000001
Date(2022,11,12),Monday,14.75,36.9,41.3,92.94999999999999
Date(2022,11,13),Tuesday,10.5,46,39,95.5
Date(2022,11,14),Wednesday,14.8,56.5,41.65,112.94999999999999
Date(2022,11,15),Thursday,9.6,45.45,48.3,103.35
Date(2022,11,16),Friday,12.38,39.9,41.99,94.27000000000001
Date(2022,11,17),Saturday,13.46,46.6,54.6,114.66
Date(2022,11,18),Sunday,14.8,50.95,39.2,104.95
Date(2022,11,19),Monday,14.8,36.1,33.05,83.95
Date(2022,11,20),Tuesday,10.5,38.6,31.55,80.65
Date(2022,11,21),Wednesday,5.5,26,11.78,43.28
Date(2022,11,22),Thursday,9.2,7.7,5.58,22.479999999999997
Date(2022,11,23),Friday,7.29,3.28,4.14,14.71
Date(2022,11,24),Saturday,8.4,6.1,8.1,22.6
Date(2022,11,25),Sunday,7.82,5.1,5.2,18.12
Date(2022,11,26),Monday,1.8,5,3.05,9.85
Date(2022,11,27),Tuesday,2.26,5.31,2.55,10.12
Date(2022,11,28),Wednesday,1.5,4.52,2.45,8.469999999999999
Date(2022,11,29),Thursday,6.4,3.25,3.25,12.9
Date(2022,11,30),Friday,7.09,5.12,3.32,15.530000000000001
Date(2022,11,31),Saturday,2.65,5.29,5.08,13.02
Date(2023,0,1),Sunday,3.68,3.5,5.3,12.48
Date(2023,0,2),Monday,14.5,7.55,3.85,25.900000000000002
Date(2023,0,3),Tuesday,5.05,10.65,20,35.7
Date(2023,0,4),Wednesday,13.25,24.5,22.6,60.35
Date(2023,0,5),Thursday,12.65,43,33.18,88.83
Date(2023,0,6),Friday,13.07,39.55,38.31,90.93
Date(2023,0,7),Saturday,13,24.94,35.59,73.53
Date(2023,0,8),Sunday,4.5,28.25,34.2,66.95
Date(2023,0,9),Monday,5.55,30.4,24.25,60.199999999999996
Date(2023,0,10),Tuesday,9.5,33.9,26.76,70.16
Date(2023,0,11),Wednesday,3.95,32.1,20.65,56.7
Date(2023,0,12),Thursday,7.4,24.89,25.4,57.69
Date(2023,0,13),Friday,4.2,26.52,31.1,61.82
Date(2023,0,14),Saturday,7.45,36,25.48,68.93
Date(2023,0,15),Sunday,4.95,16.75,31.75,53.45
Date(2023,0,16),Monday,9.05,17,40.2,66.25
Date(2023,0,17),Tuesday,8.55,28.5,36.6,73.65
Date(2023,0,18),Wednesday,10.3,40,39.65,89.94999999999999
Date(2023,0,19),Thursday,7.2,39,41.8,88
Date(2023,0,20),Friday,8.55,40.25,22,70.8
Date(2023,0,21),Saturday,8.15,36.8,36.5,81.44999999999999
Date(2023,0,22),Sunday,6.52,39.7,34.35,80.57
Date(2023,0,23),Monday,15.3,53.4,39.75,108.45
Date(2023,0,24),Tuesday,11.75,50.58,40.2,102.53
Date(2023,0,25),Wednesday,23.85,28.83,50,102.68
Date(2023,0,26),Thursday,26.05,44,46,116.05
Date(2023,0,27),Friday,14.4,48.95,45.5,108.85
Date(2023,0,28),Saturday,18.85,40.1,55.48,114.43
Date(2023,0,29),Sunday,11.5,34,41.15,86.65
Date(2023,0,30),Monday,7,50.3,51.4,108.69999999999999
Date(2023,0,31),Tuesday,25,39.4,37.4,101.80000000000001
Date(2023,1,1),Wednesday,25.2,43.05,37.2,105.45
Date(2023,1,2),Thursday,17.95,37.95,35.3,91.2
Date(2023,1,3),Friday,14.45,50.02,34.7,99.17
Date(2023,1,4),Saturday,10.05,40.9,41.7,92.65
Date(2023,1,5),Sunday,23.65,51.3,49.95,124.89999999999999
Date(2023,1,6),Monday,20.45,43.15,51.6,115.19999999999999
Date(2023,1,7),Tuesday,15.6,35.35,31.7,82.65
Date(2023,1,8),Wednesday,12.4,25.7,40.4,78.5
Date(2023,1,9),Thursday,16,47.75,35.65,99.4
Date(2023,1,10),Friday,14.16,26.68,45.9,86.74000000000001
Date(2023,1,11),Saturday,10.2,40,53.05,103.25
Date(2023,1,12),Sunday,24.45,34.3,48.7,107.45
Date(2023,1,13),Monday,16.25,42.05,45.65,103.94999999999999
Date(2023,1,14),Tuesday,25.5,40.7,44.5,110.7
Date(2023,1,15),Wednesday,13.15,48.75,45.8,107.69999999999999
Date(2023,1,16),Thursday,14.7,48.65,47.85,111.19999999999999
Date(2023,1,17),Friday,16.7,51.5,45.45,113.65
Date(2023,1,18),Saturday,17.8,41.45,53.35,112.6
Date(2023,1,19),Sunday,22.9,42.15,49.65,114.69999999999999
Date(2023,1,20),Monday,20.65,47,46.05,113.7
Date(2023,1,21),Tuesday,21.15,46.53,46.45,114.13000000000001
Date(2023,1,22),Wednesday,15.35,44.7,43.3,103.35
Date(2023,1,23),Thursday,17.95,38.95,47.85,104.75
Date(2023,1,24),Friday,19.2,40.35,35.9,95.44999999999999
Date(2023,1,25),Saturday,7.6,24.15,46.35,78.1
Date(2023,1,26),Sunday,14,37.66,52.3,103.96
Date(2023,1,27),Monday,16.45,39.6,40.35,96.4
Date(2023,1,28),Tuesday,21.42,47.95,39.3,108.67
Date(2023,2,1),Wednesday,12.95,48.1,52.2,113.25
Date(2023,2,2),Thursday,13.8,48.15,44.6,106.55000000000001
Date(2023,2,3),Friday,17.4,42.8,41.05,101.25
Date(2023,2,4),Saturday,12.95,71.45,45.65,130.05
Date(2023,2,5),Sunday,9.2,49.3,75.3,133.8
Date(2023,2,6),Monday,18.25,30.65,56.35,105.25
Date(2023,2,7),Tuesday,12.8,42.75,40,95.55
Date(2023,2,8),Wednesday,17.4,39.5,59.3,116.19999999999999
Date(2023,2,9),Thursday,15.6,38.75,46.25,100.6
Date(2023,2,10),Friday,13.75,39.75,40.2,93.7
Date(2023,2,11),Saturday,10.2,38.85,32.55,81.6
Date(2023,2,12),Sunday,9.25,34.47,45.45,89.17
Date(2023,2,13),Monday,12.5,37.87,35.6,85.97
Date(2023,2,14),Tuesday,13.48,29.75,26.6,69.83000000000001
Date(2023,2,15),Wednesday,8.7,29.65,32.95,71.3
Date(2023,2,16),Thursday,3.55,24.7,23.65,51.9
Date(2023,2,17),Friday,2.85,25.1,27.2,55.150000000000006
Date(2023,2,18),Saturday,11.3,28.6,18.1,58.00000000000001
Date(2023,2,19),Sunday,4.75,20.25,24,49
Date(2023,2,20),Monday,7.65,20.25,30.85,58.75
Date(2023,2,21),Tuesday,8.15,26.15,24.5,58.8
Date(2023,2,22),Wednesday,10.75,45.1,36.65,92.5
Date(2023,2,23),Thursday,32.6,38.9,40.68,112.18
Date(2023,2,24),Friday,24.1,29.66,38.9,92.66
Date(2023,2,25),Saturday,25.04,37.95,43.1,106.09
Date(2023,2,26),Sunday,27.2,34.58,61.8,123.58
Date(2023,2,27),Monday,10.5,32.3,49.98,92.78
Date(2023,2,28),Tuesday,16,25.76,33,74.76
Date(2023,2,29),Wednesday,16.17,25,32.46,73.63
Date(2023,2,30),Thursday,16.34,24.23,31.92,72.49000000000001
Date(2023,2,31),Friday,16.51,23.47,31.39,71.37
Date(2023,3,1),Saturday,20.84,50.1,38.82,109.75999999999999
Date(2023,3,2),Sunday,18.3,39.76,46.45,104.51
Date(2023,3,3),Monday,18.15,35.75,46.75,100.65
Date(2023,3,4),Tuesday,20.67,37.9,52.65,111.22
Date(2023,3,5),Wednesday,17.09,33.35,41.9,92.34
Date(2023,3,6),Thursday,35,40.32,38,113.32
Date(2023,3,7),Friday,22.79,49.5,39.25,111.53999999999999
Date(2023,3,8),Saturday,25.65,28.8,44.5,98.95
Date(2023,3,9),Sunday,20.45,9,46.65,76.1
Date(2023,3,10),Monday,11.25,37.95,39.6,88.80000000000001
Date(2023,3,11),Tuesday,30,45.65,53.55,129.2
Date(2023,3,12),Wednesday,27.75,40.3,49.15,117.19999999999999
Date(2023,3,13),Thursday,30.1,47,35.75,112.85
Date(2023,3,14),Friday,29.95,41.8,42.65,114.4
Date(2023,3,15),Saturday,25.05,47.85,48.13,121.03
Date(2023,3,16),Sunday,23.4,41.5,39.65,104.55000000000001
Date(2023,3,17),Monday,27.95,37.57,37.3,102.82
Date(2023,3,18),Tuesday,31.6,15.86,40.95,88.41
Date(2023,3,19),Wednesday,25.6,29.4,37.6,92.6
Date(2023,3,20),Thursday,20,31.8,34.03,85.83
Date(2023,3,21),Friday,12.89,30,33.8,76.69
Date(2023,3,22),Saturday,8.7,47.15,29.4,85.25
Date(2023,3,23),Sunday,11.4,50.26,33.95,95.61
Date(2023,3,24),Monday,9.3,37.6,36.6,83.5
Date(2023,3,25),Tuesday,17.95,41.6,47.5,107.05
Date(2023,3,26),Wednesday,20.2,45.6,54,119.8
Date(2023,3,27),Thursday,2.1,29.85,36.2,68.15
Date(2023,3,28),Friday,17.9,33.27,33.5,84.67
Date(2023,3,29),Saturday,18.1,35.68,35.05,88.83
Date(2023,3,30),Sunday,21.1,41.6,41.35,104.05000000000001
Date(2023,4,1),Monday,14.5,25,52.55,92.05
Date(2023,4,2),Tuesday,18.35,28.9,21.5,68.75
Date(2023,4,3),Wednesday,15.6,43.6,35.35,94.55000000000001
Date(2023,4,4),Thursday,15.6,43.62,44.7,103.92
Date(2023,4,5),Friday,15.55,45.3,36.4,97.25
Date(2023,4,6),Saturday,17.15,43.1,39.2,99.45
Date(2023,4,7),Sunday,9.9,25,16.15,51.05
Date(2023,4,8),Monday,12.4,39,43.8,95.19999999999999
Date(2023,4,9),Tuesday,14.75,46.75,49.65,111.15
Date(2023,4,10),Wednesday,18.7,39,38.5,96.2
Date(2023,4,11),Thursday,21.75,37.4,38.47,97.62
Date(2023,4,12),Friday,22.6,36.3,50.85,109.75
Date(2023,4,13),Saturday,8.35,10.4,39.6,58.35
Date(2023,4,14),Sunday,19.4,32,38.7,90.1
Date(2023,4,15),Monday,18.7,44.5,45,108.2
Date(2023,4,16),Tuesday,15.15,30.4,39.15,84.69999999999999
Date(2023,4,17),Wednesday,17.4,46.4,46.55,110.35
Date(2023,4,18),Thursday,15.5,42,37.7,95.2
Date(2023,4,19),Friday,14.95,28.9,24.25,68.1
Date(2023,4,20),Saturday,6.55,21.61,15.21,43.370000000000005
Date(2023,4,21),Sunday,10.2,38.25,31.95,80.4
Date(2023,4,22),Monday,5.25,16.26,21.38,42.89
Date(2023,4,23),Tuesday,8.55,22.3,14.64,45.49
Date(2023,4,24),Wednesday,9.55,19.09,16.5,45.14
Date(2023,4,25),Thursday,7.75,23.39,26,57.14
Date(2023,4,26),Friday,13.65,20.64,18.55,52.84
Date(2023,4,27),Saturday,7.3,22.56,18.85,48.71
Date(2023,4,28),Sunday,11.04,19.9,13,43.94
Date(2023,4,29),Monday,10.25,20.4,13.92,44.57
Date(2023,4,30),Tuesday,12.35,17.32,14.95,44.620000000000005
Date(2023,4,31),Wednesday,10.25,21,12.75,44
Date(2023,5,1),Thursday,5.5,22.55,9.1,37.15
Date(2023,5,2),Friday,6.2,17.4,12.65,36.25
Date(2023,5,3),Saturday,7.7,14.34,12.75,34.79
Date(2023,5,4),Sunday,9.7,12.6,10.8,33.099999999999994
Date(2023,5,5),Monday,10.5,7.1,9.1,26.700000000000003
Date(2023,5,6),Tuesday,10.35,15.45,10.64,36.44
Date(2023,5,7),Wednesday,12.4,15.8,11.88,40.080000000000005
Date(2023,5,8),Thursday,9,17.4,8.5,34.9
Date(2023,5,9),Friday,5.25,10.04,8.35,23.64
Date(2023,5,10),Saturday,6.5,4.5,7,18
Date(2023,5,11),Sunday,3.5,7.45,13.72,24.67
Date(2023,5,12),Monday,30.61,7.5,14.65,52.76
Date(2023,5,13),Tuesday,9.1,11.6,21.95,42.65
Date(2023,5,14),Wednesday,10,15.86,21.6,47.46
Date(2023,5,15),Thursday,13.36,17.38,10.12,40.86
Date(2023,5,16),Friday,8.9,8.9,16.3,34.1
Date(2023,5,17),Saturday,5.5,7.43,10.8,23.73
Date(2023,5,18),Sunday,6.1,8.15,21.09,35.34
Date(2023,5,19),Monday,6.1,12.82,10.5,29.42
Date(2023,5,20),Tuesday,3.42,9.98,8.6,22
Date(2023,5,21),Wednesday,3.3,10.55,7.75,21.6
Date(2023,5,22),Thursday,1.5,3.75,15.7,20.95
Date(2023,5,23),Friday,0.5,10.98,2.1,13.58
